# partB22_aligned_directed.py; one row per variant, subject, run and W = 60 window; git=a9d9ca4
variant,subject,run,window,A_other,A_same,winsign,B,D,Sym,D_plus_Sym,Both,rms_anti,residual,sd_r1,sd_absq
ts_demean,7,PCB,3,0.002337793,0.0026890386,0.0055398767,0.014458846,-0.043101487,-0.016745319,-0.059846806,-0.061782143,0.10717105,-0.06145516,0.022790314,0.2236304
ts_demean,7,PCB,4,-0.0090000469,-0.0026142722,-0.00019425963,0.017944774,-0.038000907,0.014038242,-0.023962665,-0.024085518,0.10906105,-0.023799523,0.030541366,0.2134503
ts_demean,7,PCB,5,-0.0048593112,-0.00230215,-0.00084667861,0.0083230925,-0.050331068,0.010892161,-0.039438907,-0.039118545,0.12857842,-0.037775529,0.024911444,0.21258396
ts_demean,7,PCB,6,-0.0041935066,-0.0045245974,-0.00083373834,-0.00074024005,-0.045229567,0.017089692,-0.028139876,-0.027906776,0.12769206,-0.027676528,0.029154557,0.21060282
ts_demean,7,PCB,7,-0.0066273354,-0.0023600034,0.0035126552,0.019354075,-0.04184304,0.0021980829,-0.039644957,-0.040041274,0.11276212,-0.04023559,0.028447842,0.20785164
ts_demean,7,PCB,8,-0.0026751081,-0.0024229649,4.0389858e-05,0.001414311,-0.057960523,0.016071495,-0.041889029,-0.041222141,0.13970705,-0.040878221,0.028828067,0.22201546
ts_demean,7,PCB,9,-0.0095475083,-0.0040498683,-0.0015981941,0.0034587983,-0.04932715,0.022277443,-0.027049707,-0.026275994,0.13237357,-0.025317968,0.029816886,0.21305848
ts_demean,7,PCB,10,-0.0019142524,0.0033536278,0.0060873564,0.019408432,-0.037805308,-0.015767673,-0.05357298,-0.054338988,0.090400309,-0.054615983,0.028354551,0.23068151
ts_demean,7,PCB,11,0.0018243562,0.0012861269,0.0031543026,0.010163362,-0.038771112,-0.00072534421,-0.039496457,-0.041090059,0.11056656,-0.04131919,0.027995881,0.20847021
ts_demean,7,PCB,12,-0.0014784732,0.0019538551,0.0035789331,0.016224501,-0.043810824,0.002657796,-0.041153028,-0.042646081,0.1300682,-0.042962597,0.027784368,0.18965744
ts_demean,7,PCB,13,-0.010563389,-0.0021756196,-0.0038871597,0.03150858,-0.04591114,0.029839647,-0.016071492,-0.014325423,0.12447926,-0.012803259,0.029645689,0.20567487
ts_demean,7,PCB,14,-0.0070799126,-0.0016930832,0.00071654464,0.011787222,-0.051531134,0.0090714639,-0.04245967,-0.042936135,0.12989671,-0.042741354,0.026645692,0.22198882
ts_demean,8,DMT,1,-0.0032563689,-0.0048307287,-0.00065591208,0.016575057,-0.039809195,0.015785614,-0.024023582,-0.023989754,0.12001356,-0.023989035,0.023997275,0.18781008
ts_demean,8,DMT,2,-0.0057471545,-0.0093733413,0.0014723903,0.040073641,-0.038609535,0.017010041,-0.021599494,-0.021536454,0.11035514,-0.021269184,0.027374258,0.20433437
ts_demean,8,DMT,3,0.0018399935,0.0022699707,0.0077444379,0.032944736,-0.035412639,-0.027226553,-0.062639193,-0.06481137,0.095088512,-0.063135451,0.027066945,0.22630946
ts_demean,8,DMT,4,0.0022391494,0.0027510102,0.0095272038,0.026672848,-0.046272351,-0.04302551,-0.089297861,-0.093915159,0.09969543,-0.093275733,0.020743211,0.23085839
ts_demean,8,DMT,5,0.0058277839,0.0075313619,0.0094583637,0.021453874,-0.044851812,-0.031191331,-0.076043143,-0.079858224,0.10536537,-0.079861482,0.0283357,0.21820057
ts_demean,8,DMT,6,0.004090334,0.0055916024,0.0052513185,0.0063010016,-0.03548673,-0.0050571687,-0.040543899,-0.042337812,0.10569381,-0.041707182,0.023640922,0.19259012
ts_demean,8,DMT,7,-0.0052124625,-0.0079948248,0.0013721752,0.025927188,-0.03323655,0.012200747,-0.021035803,-0.021316318,0.11115211,-0.020738679,0.03218588,0.17768333
ts_demean,8,DMT,8,-0.0086176376,-0.01288064,-0.013012852,0.00014544124,-0.056589215,0.050255129,-0.0063340862,-0.0034633807,0.15413357,-0.0032069942,0.025673035,0.20651978
ts_demean,8,DMT,9,-0.000165911,-0.0008380751,-0.00029226063,0.020868883,-0.054157903,0.0034878341,-0.050670069,-0.05348295,0.1158731,-0.053999899,0.025681984,0.23827574
ts_demean,8,DMT,10,-0.00605694,-0.0068689636,-0.0030839647,0.0097133948,-0.049250669,0.021868836,-0.027381833,-0.026549794,0.14379171,-0.026607168,0.033842312,0.19503162
ts_demean,8,DMT,11,-0.010786212,-0.011409518,-0.0055987274,0.017790116,-0.032582897,0.034197157,0.0016142606,0.0027265487,0.10849562,0.0036618297,0.036671146,0.19708915
ts_demean,8,DMT,12,-0.00046793097,-0.0013752325,0.0043449986,0.024066225,-0.03082549,-0.003933813,-0.034759303,-0.035696975,0.094422895,-0.034775328,0.026340613,0.19878824
ts_demean,8,DMT,13,-0.0067821342,-0.0083746401,0.00094675853,0.026445878,-0.033845969,0.016517747,-0.017328222,-0.017042338,0.1009616,-0.016365284,0.034290036,0.19407164
ts_demean,8,DMT,14,-0.001127641,-0.00068029914,0.0063880982,0.025530415,-0.03908669,-0.0045572957,-0.043643986,-0.045330824,0.11149695,-0.045003527,0.030718577,0.19398587
ts_demean,8,PCB,1,-0.009183221,-0.009188546,-0.0036842689,0.024036015,-0.048996103,0.031183985,-0.017812118,-0.014981993,0.12962498,-0.014881188,0.040288992,0.20559638
ts_demean,8,PCB,2,0.0029098576,0.0042836013,0.0051932183,0.013495767,-0.04168968,-0.008384146,-0.050073826,-0.05138963,0.10860729,-0.051691666,0.028763797,0.22556451
ts_demean,8,PCB,3,-0.0018452536,-0.0011737718,0.0040332827,0.019650932,-0.041353036,0.0032937861,-0.03805925,-0.039258885,0.12331694,-0.037068894,0.029149915,0.19598096
ts_demean,8,PCB,4,-0.00195301,4.5329569e-05,0.0038263824,0.028157573,-0.046826742,-0.023954866,-0.070781608,-0.073899608,0.097349183,-0.072613968,0.025320579,0.24237403
ts_demean,8,PCB,5,-0.0066692804,-0.0057459497,-0.00012586118,0.0099339878,-0.037744185,0.017142572,-0.020601613,-0.020062509,0.11372975,-0.01983159,0.030260279,0.19610014
ts_demean,8,PCB,6,-0.0058715668,-0.0028149088,0.0033287992,0.024643447,-0.053289404,0.0052397448,-0.048049659,-0.048290939,0.12061476,-0.048712541,0.025625588,0.23508873
ts_demean,8,PCB,7,-0.010199739,-0.0043428734,-0.0030018045,0.028245563,-0.06079496,0.021634322,-0.039160638,-0.037750385,0.12174859,-0.037281915,0.035696225,0.250957
ts_demean,8,PCB,8,-0.0047575462,-0.00097693833,0.0093347562,0.035146923,-0.041642632,-0.023693014,-0.065335647,-0.067963758,0.10418747,-0.066600295,0.026215841,0.21723424
ts_demean,8,PCB,9,0.00045047522,0.0021256777,0.0073187032,0.02676129,-0.036142554,-0.018470401,-0.054612955,-0.056680615,0.099961658,-0.05412828,0.020995874,0.20024723
ts_demean,8,PCB,10,-0.0056800742,-0.00063023317,0.0063872235,0.035102642,-0.038018982,-0.029948126,-0.067967109,-0.070204661,0.081753714,-0.069850068,0.026018967,0.22783234
ts_demean,8,PCB,11,-0.014032143,-0.0066790098,-0.00038646272,0.045313254,-0.040601761,0.022139623,-0.018462138,-0.01714344,0.1026166,-0.017115884,0.034649506,0.22379134
ts_demean,8,PCB,12,-0.0051622585,0.00058137076,0.0066800491,0.035040408,-0.035329374,-0.012851747,-0.048181121,-0.049335912,0.091295467,-0.048809361,0.02764478,0.20893931
ts_demean,8,PCB,13,-0.0021835932,0.0019706738,0.0091543146,0.034411355,-0.03782042,-0.024077296,-0.061897716,-0.064301351,0.095751879,-0.063122116,0.025530287,0.20946678
ts_demean,8,PCB,14,-0.00027567491,0.00094646278,0.0037684426,0.022684911,-0.046574142,-0.012698242,-0.059272384,-0.060098416,0.10585549,-0.059008198,0.02631376,0.22153238
ts_demean,9,DMT,1,-0.002964575,-0.0032634483,0.00065057453,0.028857457,-0.050654836,-0.00037994581,-0.051034782,-0.05206497,0.10670077,-0.05251128,0.022944295,0.23110952
ts_demean,9,DMT,2,-0.002465316,-0.0037901006,0.0026434407,0.033155812,-0.043807728,-0.0013970792,-0.045204807,-0.044891817,0.099712313,-0.044183313,0.026087555,0.23474352
ts_demean,9,DMT,3,-0.013211464,-0.016542757,-0.010887139,0.04358437,-0.059617734,0.059401671,-0.0002160637,0.0050201878,0.12088285,0.0052794628,0.02334283,0.23059721
ts_demean,9,DMT,4,-0.0087613053,-0.012423874,0.0085238869,0.039222179,-0.035591434,-0.014399168,-0.049990602,-0.052116415,0.093648228,-0.052399243,0.030228906,0.220193
ts_demean,9,DMT,5,-0.0050911169,-0.0058437931,-0.00091582616,0.029584626,-0.055196835,0.011759265,-0.04343757,-0.043402445,0.10694047,-0.040915782,0.022197937,0.25014412
ts_demean,9,DMT,6,0.0032820203,0.0025707541,0.0023553276,-0.0051521643,-0.065551237,-0.0026671755,-0.068218412,-0.069792372,0.095905186,-0.069607904,0.025545527,0.19512539
ts_demean,9,DMT,7,-0.0030401811,-0.0037326473,-9.8110998e-05,0.019643417,-0.041167976,0.011763858,-0.029404118,-0.029139429,0.095776568,-0.028583231,0.028640494,0.22390721
ts_demean,9,DMT,8,-0.0040643669,-0.0042316683,-0.0022715813,0.034249321,-0.059964403,0.0098930002,-0.050071403,-0.050060482,0.11623047,-0.049421266,0.0224689,0.21316752
ts_demean,9,DMT,9,0.0048921343,0.0051184021,0.0054488368,0.0037276686,-0.052720493,-0.013097481,-0.065817974,-0.067944238,0.10118921,-0.066749501,0.02824368,0.21205591
ts_demean,9,DMT,10,0.010309844,0.011403763,0.011396238,0.003575035,-0.054647764,-0.058722546,-0.11337031,-0.11912362,0.097043843,-0.11910663,0.02162929,0.21184445
ts_demean,9,DMT,11,-0.0027030528,-0.0033063272,-0.002778112,0.030750105,-0.077742046,0.010262446,-0.0674796,-0.067786563,0.10706347,-0.06789585,0.022542354,0.21223131
ts_demean,9,DMT,12,-0.012555994,-0.01370447,-0.012684277,0.026319232,-0.06845009,0.056863505,-0.011586585,-0.0053985199,0.12436699,-0.0042682748,0.02868712,0.21417394
ts_demean,9,DMT,13,-0.013175614,-0.01592785,-0.015895348,0.021596641,-0.084916759,0.11543253,0.030515771,0.039168205,0.14267064,0.040867244,0.028617224,0.19161813
ts_demean,9,DMT,14,0.0025988389,0.0031105222,0.0033251594,0.012302519,-0.059326717,-0.027937274,-0.087263991,-0.089493676,0.094493256,-0.088995818,0.024511696,0.21135379
ts_demean,9,PCB,1,-0.017401502,-0.013566107,-0.0038005838,0.027781412,-0.036765948,0.040271007,0.0035050587,0.0048875926,0.10689816,0.0048129785,0.029122656,0.19689525
ts_demean,9,PCB,2,-0.0071229319,-0.0055750889,-0.0022095904,0.019802682,-0.03448844,0.018178081,-0.016310358,-0.015985474,0.09868424,-0.015356394,0.025423954,0.20553908
ts_demean,9,PCB,3,-0.020021122,-0.016371162,-0.0067037516,0.035578819,-0.042059714,0.041349152,-0.000710562,0.0017178761,0.11585947,0.0023548081,0.029251876,0.20483606
ts_demean,9,PCB,4,-0.022243679,-0.017843561,-0.0056179723,0.052288876,-0.058826541,0.04841529,-0.010411251,-0.0077333596,0.13452196,-0.0076554788,0.026563528,0.23048071
ts_demean,9,PCB,5,0.0099411916,0.0089603754,0.0099135918,0.0064423176,-0.061085364,-0.084522164,-0.14560753,-0.15147902,0.081104239,-0.15001369,0.020040441,0.18219236
ts_demean,9,PCB,6,-0.040351343,-0.034383583,-0.024296765,0.047520235,-0.046330733,0.10107677,0.054746032,0.06063443,0.1291799,0.060535598,0.033308116,0.21351369
ts_demean,9,PCB,7,0.0068886775,0.0072647128,0.010635374,0.030961818,-0.037387975,-0.029653687,-0.067041662,-0.070411357,0.10032759,-0.06965856,0.024714376,0.20342111
ts_demean,9,PCB,8,-0.0010066494,0.00018089005,0.0021895208,0.022953517,-0.041334194,-0.0027306902,-0.044064884,-0.044651097,0.10237825,-0.045517165,0.026930351,0.2099796
ts_demean,9,PCB,9,-0.0044811089,-0.0020946021,0.0057502702,0.040866686,-0.049302814,-0.040860676,-0.09016349,-0.092930214,0.094477003,-0.091504748,0.026618105,0.24541715
ts_demean,9,PCB,10,-0.0062884822,-0.0041911954,0.00022470893,0.04196235,-0.041065028,0.001787757,-0.039277271,-0.039511928,0.090041348,-0.038525193,0.026591445,0.22803542
ts_demean,9,PCB,11,-0.0092189524,-0.0075008449,-0.0025275077,0.022745104,-0.048077216,0.023203866,-0.02487335,-0.024710867,0.12107869,-0.024166255,0.027676068,0.21816565
ts_demean,9,PCB,12,-0.0035038369,-0.0043549252,0.0014920456,0.017415975,-0.046705736,0.0033629836,-0.043342753,-0.044768117,0.1321969,-0.044377096,0.025450473,0.19874446
ts_demean,9,PCB,13,-0.0065305691,-0.0050375437,0.0036583823,0.025005208,-0.045437426,-0.0058868577,-0.051324283,-0.051476268,0.11377878,-0.05046406,0.028364781,0.21663479
ts_demean,9,PCB,14,-0.0070770568,-0.0050911974,0.0049219619,0.031093911,-0.041509204,-0.0074044822,-0.048913686,-0.050199257,0.10802744,-0.048618026,0.024715457,0.20631114
ts_demean,10,DMT,1,-0.0070116319,-0.0062218834,0.00116755,0.023224163,-0.051076674,0.0050280284,-0.046048645,-0.045664333,0.11890423,-0.045289579,0.027930965,0.22455953
ts_demean,10,DMT,2,-0.012217916,-0.0098901804,0.0021748541,0.03336618,-0.038640998,0.012879825,-0.025761173,-0.026375707,0.10782375,-0.02696069,0.030999613,0.21743354
ts_demean,10,DMT,3,0.00051545231,0.00029453577,0.0036818053,0.012678293,-0.045131139,-0.0039645808,-0.04909572,-0.05081792,0.11372719,-0.048079727,0.028589658,0.21062055
ts_demean,10,DMT,4,-0.0088748377,-0.0080808,0.00046031159,0.034538789,-0.042223811,0.015184023,-0.027039788,-0.026492503,0.106054,-0.025730356,0.028044747,0.21185747
ts_demean,10,DMT,5,0.001782428,0.0019444782,0.0050751267,0.0094224865,-0.05758023,-0.011275161,-0.068855391,-0.072675641,0.1103556,-0.072451133,0.020131239,0.22924954
ts_demean,10,DMT,6,-0.00048975203,0.00031823639,0.0013455543,0.023049051,-0.041433125,0.0032741276,-0.038158998,-0.038523727,0.11322839,-0.038364245,0.035000809,0.20044222
ts_demean,10,DMT,7,-0.011005237,-0.010583993,-0.0039085551,0.0057303955,-0.058735546,0.024122178,-0.034613368,-0.034024308,0.15544413,-0.031907441,0.025351467,0.20510615
ts_demean,10,DMT,8,-0.013033806,-0.011619719,-0.0024013858,0.018976255,-0.054186119,0.019589546,-0.034596573,-0.035018118,0.14905471,-0.033725776,0.031494737,0.21338366
ts_demean,10,DMT,9,-0.00703692,-0.0059848525,0.0010513889,0.030933399,-0.044435063,0.012852177,-0.031582886,-0.032100464,0.11700231,-0.032080932,0.032285094,0.21422151
ts_demean,10,DMT,10,-0.014567011,-0.01287503,-0.0066085483,0.033770523,-0.045289598,0.036030969,-0.0092586284,-0.0072685148,0.12297165,-0.0070564516,0.029873857,0.21108706
ts_demean,10,DMT,11,-0.021704395,-0.020430903,-0.019062329,0.0074184165,-0.046693333,0.099586316,0.052892983,0.05943349,0.11735026,0.059121741,0.034138472,0.23055603
ts_demean,10,DMT,12,-0.011988623,-0.0090912089,0.00092162305,0.047394849,-0.038611055,0.0175486,-0.021062455,-0.021449062,0.099602601,-0.020508862,0.027226598,0.222918
ts_demean,10,DMT,13,-0.011982802,-0.0097763452,-0.0090160815,0.041271347,-0.061337766,0.050924961,-0.010412805,-0.0063931332,0.13011761,-0.0051999495,0.022928906,0.22549953
ts_demean,10,DMT,14,-0.0095587954,-0.0068902761,-0.0040852261,0.035068905,-0.048895847,0.025962604,-0.022933243,-0.021418838,0.098385643,-0.020959769,0.02165699,0.2458845
ts_demean,10,PCB,1,-0.015628506,-0.014532549,-0.015290377,0.016776979,-0.051132857,0.065667205,0.014534348,0.019956321,0.12579346,0.020050577,0.032023857,0.22453117
ts_demean,10,PCB,2,-0.014507188,-0.013544395,-0.0068164257,0.006779316,-0.041022411,0.043483758,0.0024613472,0.0049787082,0.12020424,0.004915074,0.03817269,0.23079754
ts_demean,10,PCB,3,-0.0067439908,-0.007405857,0.0020136253,0.028946726,-0.053686947,-0.0048249552,-0.058511902,-0.059179046,0.11899077,-0.058628343,0.031138708,0.23230065
ts_demean,10,PCB,4,-0.0070474689,-0.0060232695,-0.004545378,0.011140113,-0.039122265,0.027889193,-0.011233071,-0.0098401964,0.11247647,-0.0094517118,0.027878199,0.21378169
ts_demean,10,PCB,5,-0.0091947086,-0.010361835,-0.0075312783,0.017114709,-0.057762202,0.036294763,-0.021467439,-0.01918269,0.13660494,-0.019228504,0.032933801,0.22125467
ts_demean,10,PCB,6,-0.012357221,-0.013021514,-0.0060341538,0.018104862,-0.039809834,0.0356108,-0.0041990343,-0.0022215221,0.10963997,-0.00070676089,0.034676118,0.22078969
ts_demean,10,PCB,7,-0.013326941,-0.012548584,-0.010988005,0.020550708,-0.044505696,0.050383586,0.0058778903,0.0092903913,0.10558694,0.0099009287,0.033887448,0.21562712
ts_demean,10,PCB,8,-0.0040998191,-0.0034469372,-0.0012194996,0.018847987,-0.046566949,0.013513882,-0.033053067,-0.032676324,0.10298355,-0.031466652,0.023610591,0.21862706
ts_demean,10,PCB,9,-0.00064339526,-0.0012554703,0.0020867462,0.020261931,-0.043025212,0.0027336598,-0.040291552,-0.040931415,0.10827551,-0.040766978,0.024555147,0.21187338
ts_demean,10,PCB,10,-0.011429163,-0.012888868,-0.007916608,-0.00044510136,-0.033506854,0.039711792,0.0062049374,0.0080803801,0.10443569,0.0084068087,0.035211805,0.21463687
ts_demean,10,PCB,11,-0.0011911852,-0.0018303995,0.0039252877,0.025947044,-0.043112147,-0.0015456153,-0.044657762,-0.045632966,0.11013048,-0.045426944,0.025842906,0.21337237
ts_demean,10,PCB,12,-0.011667682,-0.010880948,-0.0028643953,0.037714205,-0.036521538,0.029407701,-0.0071138363,-0.0065886904,0.10594303,-0.0060581175,0.031721783,0.19900989
ts_demean,10,PCB,13,-0.014913843,-0.016164369,-0.0064360057,0.029080742,-0.042594077,0.03989448,-0.0026995969,-0.0004719884,0.12070272,-0.0003572491,0.035961829,0.20592833
ts_demean,10,PCB,14,-0.0071679967,-0.0058641436,-0.0010241787,0.034570543,-0.038597614,0.014318732,-0.024278882,-0.022390849,0.093586162,-0.022076214,0.023852185,0.22476327
ts_demean,11,DMT,1,-0.0014881026,-0.0019564906,0.00077392669,0.014390427,-0.039275666,0.0088156423,-0.030460024,-0.030588125,0.11601228,-0.029877764,0.03161308,0.19102864
ts_demean,11,DMT,2,-2.9756081e-05,0.00022653844,0.0052506348,0.019504949,-0.036901014,-0.002219911,-0.039120925,-0.040465219,0.11571036,-0.040327384,0.027218213,0.18113902
ts_demean,11,DMT,3,-0.00034458734,-0.0016177192,0.0018291564,0.0073216337,-0.036170252,0.0090052682,-0.027164983,-0.028018558,0.11907037,-0.027495558,0.024451863,0.17969284
ts_demean,11,DMT,4,0.00090550973,-0.0033710169,4.2648441e-05,0.011799683,-0.036263021,0.011418855,-0.024844166,-0.024885385,0.11830022,-0.024135383,0.046320788,0.19601346
ts_demean,11,DMT,5,0.00026612598,0.00052372212,0.00232591,0.016096172,-0.049821442,0.0020139177,-0.047807524,-0.049396929,0.13563218,-0.048036891,0.03884479,0.19641511
ts_demean,11,DMT,6,0.0012821361,0.0013697024,0.005271952,0.025294566,-0.031515884,-0.0053879759,-0.036903859,-0.038272597,0.10155713,-0.037445776,0.029640706,0.18734261
ts_demean,11,DMT,7,0.00016229446,-0.0018862267,-0.0027419846,0.010353106,-0.03775095,0.018115516,-0.019635433,-0.019438543,0.12470556,-0.019290168,0.029456967,0.17108561
ts_demean,11,DMT,8,0.0036524333,0.0077257492,0.011964625,0.037315823,-0.037195528,-0.018403969,-0.055599498,-0.058262926,0.10988963,-0.058331931,0.028778543,0.18545774
ts_demean,11,DMT,9,0.0015798259,0.00042353827,0.0056252134,0.037850096,-0.039682771,-0.0051632717,-0.044846043,-0.046305117,0.11638411,-0.04610118,0.038933196,0.20355552
ts_demean,11,DMT,10,0.0028591163,-0.0011698883,0.0019405794,0.026638349,-0.035516887,0.0091619599,-0.026354927,-0.026850815,0.11663972,-0.026830219,0.035822293,0.18737039
ts_demean,11,DMT,11,-0.00021087845,-7.4709597e-06,-0.0012652435,0.01673263,-0.0352708,0.02766965,-0.0076011494,-0.0067279759,0.10705133,-0.0066859206,0.036709695,0.19985187
ts_demean,11,DMT,12,0.0068599145,0.0055546288,0.0070811391,0.023611269,-0.036531363,-0.010697502,-0.047228865,-0.049006601,0.10698395,-0.048525369,0.028949825,0.19159117
ts_demean,11,DMT,13,0.0036178091,0.0014438978,0.0050589962,0.019849134,-0.043546284,-0.014536811,-0.058083095,-0.059408198,0.11378919,-0.05822319,0.0308465,0.21525331
ts_demean,11,DMT,14,0.0031298485,0.0023872196,0.0039223479,0.016587715,-0.042125567,-0.0080569723,-0.050182539,-0.051771392,0.11199868,-0.050577953,0.025627595,0.20338209
ts_demean,11,PCB,1,-0.0072943975,-0.00067777907,0.00024873259,0.015511154,-0.044515425,0.012704016,-0.03181141,-0.031985492,0.12144046,-0.031525237,0.037871604,0.20449996
ts_demean,11,PCB,2,-0.0028308894,-0.00038293608,-0.00060549867,0.013388144,-0.041737654,0.017219284,-0.024518369,-0.024822635,0.12606735,-0.024810229,0.032402617,0.19071592
ts_demean,11,PCB,3,-0.00087867097,0.0015968566,0.0052292851,0.022836206,-0.036133667,0.0016538937,-0.034479773,-0.035197586,0.1136904,-0.034409002,0.03236299,0.18406558
ts_demean,11,PCB,4,0.00024115723,-0.001105352,0.0062916389,0.02689554,-0.038496488,-0.0055147939,-0.044011281,-0.045686496,0.11180579,-0.045516424,0.034215691,0.2024116
ts_demean,11,PCB,5,0.0025435719,0.0020860075,0.0012466219,0.0023904464,-0.047095763,0.0055835463,-0.041512216,-0.041741002,0.11394028,-0.040694896,0.024286537,0.22372407
ts_demean,11,PCB,6,0.0018291783,0.0042221573,0.010413668,0.02567109,-0.050806521,-0.031335309,-0.08214183,-0.086796222,0.11396364,-0.086377341,0.024329303,0.22137426
ts_demean,11,PCB,7,0.0019617914,0.0046562106,0.0093570602,0.029084599,-0.031194312,-0.019997823,-0.051192135,-0.053326104,0.092286971,-0.052868499,0.030845509,0.19534
ts_demean,11,PCB,8,-0.0031765075,-0.0019675997,0.0026887726,0.0090478743,-0.039861626,0.0087763841,-0.031085242,-0.031585377,0.12182484,-0.031345423,0.030909097,0.19014999
ts_demean,11,PCB,9,0.00044552767,0.0065642095,0.010041306,0.036096635,-0.035330144,-0.023711999,-0.059042142,-0.060905846,0.099440083,-0.06007814,0.03596305,0.20865642
ts_demean,11,PCB,10,-0.00052215464,-0.0017762727,0.0052429848,0.015888596,-0.039468935,-0.0037315838,-0.043200519,-0.044447334,0.1120891,-0.044759434,0.024835862,0.19706332
ts_demean,11,PCB,11,0.0013514989,0.0061304029,0.0065879178,0.023033043,-0.053409926,-0.020613201,-0.074023127,-0.077170167,0.12454971,-0.076419641,0.029574034,0.21326899
ts_demean,11,PCB,12,0.00037407885,0.0054019474,0.0097000339,0.028565167,-0.050049073,-0.026234843,-0.076283915,-0.07928805,0.11902686,-0.079272261,0.028586599,0.20679788
ts_demean,11,PCB,13,-0.00028865067,0.0037908729,0.0057811371,0.019948684,-0.040424625,-0.010982012,-0.051406638,-0.053076289,0.11214119,-0.053528925,0.028990417,0.19910081
ts_demean,11,PCB,14,0.00020250701,-0.00041057189,0.0024073957,0.0094597712,-0.039709721,0.0032072824,-0.036502438,-0.037236926,0.11578966,-0.037139946,0.026061573,0.19342313
ts_demean,12,DMT,1,0.007458947,0.0074932953,0.0068816459,0.012371269,-0.036632808,-0.0095403577,-0.046173166,-0.047999598,0.10411464,-0.048037048,0.032410433,0.20149634
ts_demean,12,DMT,2,-0.0032260317,-0.0036620458,0.001833562,0.035358243,-0.05501289,-0.0042725089,-0.059285399,-0.060560972,0.11704492,-0.059011597,0.025447675,0.2207042
ts_demean,12,DMT,3,-0.014953199,-0.015595876,-0.0075583814,0.042342862,-0.044739566,0.035129945,-0.0096096214,-0.0075968969,0.10319018,-0.0068486009,0.030523273,0.23662249
ts_demean,12,DMT,4,-0.016460716,-0.016690361,-0.0070916636,0.038637746,-0.045144568,0.030000637,-0.015143931,-0.013016524,0.10977806,-0.012380965,0.03341705,0.230489
ts_demean,12,DMT,5,0.013917918,0.01490644,0.014827541,-0.018693951,-0.078912195,-0.25465404,-0.33356623,-0.35766492,0.077522924,-0.35323404,0.023611816,0.17472283
ts_demean,12,DMT,6,0.007991682,0.0079411546,0.0082148717,0.006702961,-0.060962618,-0.037658327,-0.098620945,-0.10374741,0.10642716,-0.10326407,0.022709097,0.19279919
ts_demean,12,DMT,7,-0.014904059,-0.015263926,-0.015416411,0.047479352,-0.084613876,0.10923879,0.02462491,0.033458956,0.12935969,0.033641119,0.023931075,0.16390307
ts_demean,12,DMT,8,-0.0086836751,-0.0092073896,-0.0054502305,0.04075246,-0.061431607,0.030963902,-0.030467706,-0.02838594,0.12395686,-0.028443794,0.034859426,0.20771289
ts_demean,12,DMT,9,-0.0045964804,-0.0052314006,-0.0036129878,0.024168505,-0.057675445,0.020747246,-0.036928199,-0.036036961,0.11243185,-0.034864161,0.022849949,0.21828686
ts_demean,12,DMT,10,-0.034686031,-0.03704428,-0.027323449,0.072584284,-0.042533782,0.11072176,0.068187977,0.074680154,0.10820046,0.075878097,0.031714282,0.22800629
ts_demean,12,DMT,11,-0.012230889,-0.013711619,-0.010093059,0.025356696,-0.053935767,0.056098816,0.0021630493,0.0053026089,0.11418495,0.00807042,0.030009324,0.22175692
ts_demean,12,DMT,12,-0.00035526124,-0.00068075938,-0.00059177272,0.031563649,-0.049995094,-0.0096839405,-0.059679034,-0.060389685,0.075240739,-0.059028929,0.020201046,0.19441493
ts_demean,12,DMT,13,0.0060570401,0.0065375868,0.0069395913,0.012453715,-0.061018568,-0.041691926,-0.10271049,-0.10765391,0.10285094,-0.1072601,0.018723245,0.21309398
ts_demean,12,DMT,14,0.0058160756,0.0061989328,0.00735932,0.020085194,-0.053215865,-0.044518273,-0.097734138,-0.1024027,0.09337153,-0.102423,0.018744218,0.2264468
ts_demean,12,PCB,1,-0.015739816,-0.014263604,-0.0084176348,0.034415941,-0.049855489,0.041270167,-0.0085853223,-0.006409327,0.12254505,-0.0066779126,0.028522968,0.21244007
ts_demean,12,PCB,2,-0.0082255563,-0.0080229424,-0.001528717,0.012360651,-0.046095066,0.017423411,-0.028671655,-0.027983772,0.12023783,-0.02766287,0.030921016,0.20396688
ts_demean,12,PCB,3,-0.028566528,-0.02700104,-0.011786125,0.053572151,-0.035721209,0.072880468,0.037159259,0.041185317,0.10427875,0.04159056,0.037454784,0.22158834
ts_demean,12,PCB,4,-0.023782373,-0.023382452,-0.023671079,0.041225564,-0.062583324,0.12967181,0.067088488,0.077715102,0.11791402,0.077655799,0.035017421,0.20142826
ts_demean,12,PCB,5,-0.014261486,-0.013241918,-0.010517369,0.039224147,-0.053505122,0.062967639,0.0094625169,0.013457152,0.10604154,0.014503134,0.029423592,0.2212576
ts_demean,12,PCB,6,-0.014310085,-0.014075381,0.00093036224,0.032330522,-0.031320654,0.013310005,-0.01801065,-0.018067667,0.10006607,-0.017417415,0.029356813,0.19426146
ts_demean,12,PCB,7,-0.022157894,-0.020730927,-0.0067309049,0.033320821,-0.036114757,0.035498068,-0.0006166885,0.00083150762,0.11154524,0.0011982943,0.033799906,0.19544369
ts_demean,12,PCB,8,-0.0096042796,-0.0092593455,-0.0052274297,0.032376741,-0.07359059,0.036288324,-0.037302266,-0.035187471,0.13251173,-0.03500713,0.024631241,0.22579966
