# partB21_inference_revision.py; one row per quantity; git=a9d9ca4
group,label,set,field,source,quoted_at,n,mean,committed_mean,check,p_exact,committed_p,p_tol,pct_lo,pct_hi,inv_lo,inv_hi,t_lo,t_hi,width_ratio,zero_in_pct,zero_in_inv,zero_in_t,n_neg,grid_violations,note
pickle,prewhiten arp autocorr ts_demean global-bins,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.13982481078485312,np.float64(-0.13982481078485312),ok,0.06103515625,0.06103515625,1e-09,np.float64(-0.2890071381569641),np.float64(-0.013289541427334042),-0.2982519924785957,0.0057632813993245425,np.float64(-0.2964770313450242),np.float64(0.016827409775317936),np.float64(1.102632829692183),no,yes,yes,11,0,
pickle,prewhiten arp autocorr ts_demean global-bins,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.14877673171142677,np.float64(-0.14877673171142677),ok,0.0103759765625,0.0103759765625,1e-09,np.float64(-0.2625379535752167),np.float64(-0.05261375274647243),-0.27018968351076944,-0.03724413539464532,np.float64(-0.2685462770378733),np.float64(-0.029007186384980246),np.float64(1.1096650467001687),no,no,no,11,0,
pickle,prewhiten arp autocorr ts_demean global-bins,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.05176650917178791,np.float64(-0.05176650917178791),ok,0.3804931640625,0.3804931640625,1e-09,np.float64(-0.16049511805115416),np.float64(0.043969496779528605),-0.17007698000146798,0.059125439497869955,np.float64(-0.16854948401892883),np.float64(0.06501646567535302),np.float64(1.1209881948969047),yes,yes,yes,7,0,
pickle,prewhiten arp autocorr ts_demean global-bins,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.018243607556562284,np.float64(-0.018243607556562284),ok,0.7728271484375,0.7728271484375,1e-09,np.float64(-0.1334289365897743),np.float64(0.0877338948727666),-0.14815359146479115,0.10612697253248699,np.float64(-0.1460611184782493),np.float64(0.10957390336512471),np.float64(1.149743663145073),yes,yes,yes,6,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:272,14,-0.061990110929853195,np.float64(-0.061990110929853195),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.08994436391844715),np.float64(-0.0363869455564054),-0.09282776715253178,-0.03255389111404157,np.float64(-0.09263655390510243),np.float64(-0.03134366795460396),np.float64(1.1254066734704427),no,no,no,13,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.058005933699855475,np.float64(-0.058005933699855475),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.08588803073831341),np.float64(-0.032943173258448984),-0.08875009249224655,-0.028478792744746708,np.float64(-0.08852333316243391),np.float64(-0.027488534237277044),np.float64(1.1383787324467112),no,no,no,13,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.07296134270859933,np.float64(-0.07296134270859933),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.10292794893878787),np.float64(-0.043355578622448314),-0.10820421193071969,-0.03817232784171033,np.float64(-0.10763206909736381),np.float64(-0.038290616319834846),np.float64(1.1755765922545633),no,no,no,13,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.05321312550685633,np.float64(-0.05321312550685633),ok,0.002685546875,0.002685546875,1e-09,np.float64(-0.08516827586672097),np.float64(-0.024978522631404175),-0.08808513382548001,-0.020416276079257625,np.float64(-0.08773844144322368),np.float64(-0.018687809570488982),np.float64(1.1242587667981527),no,no,no,12,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.06285772140278742,np.float64(-0.06285772140278742),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.08923386313258182),np.float64(-0.03982144838180927),-0.09131499938549432,-0.03661131688068772,np.float64(-0.09105500773442764),np.float64(-0.0346604350711472),np.float64(1.1070837719775946),no,no,no,13,0,
pickle,prewhiten ar1 MMI sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.06576401150364496,np.float64(-0.06576401150364496),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.09005909952730864),np.float64(-0.04419622137880016),-0.09223761348461862,-0.040420718255936766,np.float64(-0.09217100522871645),np.float64(-0.039357017778573464),np.float64(1.129822142014151),no,no,no,13,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.08174711779814992,np.float64(-0.08174711779814992),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.1218780906100265),np.float64(-0.04585881388493109),-0.1255268809742096,-0.040401937848872124,np.float64(-0.12521856914189716),np.float64(-0.03827566645440268),np.float64(1.1197810186115087),no,no,no,13,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.07663884057808036,np.float64(-0.07663884057808036),ok,0.00146484375,0.00146484375,1e-09,np.float64(-0.11638163676453855),np.float64(-0.04134373085175461),-0.1200409221269941,-0.03505581047034346,np.float64(-0.11981373466558048),np.float64(-0.03346394649058024),np.float64(1.1325624112622263),no,no,no,13,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.09425262089310864,np.float64(-0.09425262089310864),ok,0.001220703125,0.001220703125,1e-09,np.float64(-0.13920422718428047),np.float64(-0.05131167287717097),-0.14604512973689443,-0.043234459990518025,np.float64(-0.14500105536084618),np.float64(-0.04350418642537111),np.float64(1.1697312765213401),no,no,no,12,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0717427153221829,np.float64(-0.0717427153221829),ok,0.0023193359375,0.0023193359375,1e-09,np.float64(-0.11426674085174357),np.float64(-0.035319700795322526),-0.11698076828905615,-0.030039545258974665,np.float64(-0.11694574240837105),np.float64(-0.026539688235994757),np.float64(1.101260072169232),no,no,no,12,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0825648590673985,np.float64(-0.0825648590673985),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.11865061417808276),np.float64(-0.05126845983544941),-0.121357388799237,-0.047436232456485636,np.float64(-0.12094666024343052),np.float64(-0.044183057891366465),np.float64(1.097043528274084),no,no,no,13,0,
pickle,prewhiten ar1 MMI xtx+yty ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.08389167687901013,np.float64(-0.08389167687901013),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.11819596248053045),np.float64(-0.053582094404707487),-0.12128858209943297,-0.04818651536813988,np.float64(-0.12109865314660581),np.float64(-0.04668470061141444),np.float64(1.1313680624337397),no,no,no,13,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:273,14,-0.005660323158457161,np.float64(-0.005660323158457161),ok,0.0064697265625,0.0064697265625,1e-09,np.float64(-0.009368025355609258),np.float64(-0.002226266632937317),-0.009797525001910936,-0.0016645110097210179,np.float64(-0.009744816005805275),np.float64(-0.0015758303111090468),np.float64(1.1387970817847959),no,no,no,12,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.004943784210670957,np.float64(-0.004943784210670957),ok,0.0181884765625,0.0181884765625,1e-09,np.float64(-0.008646523672440683),np.float64(-0.0015078652683767283),-0.009064440643826034,-0.0008952147312158694,np.float64(-0.00901831530989727),np.float64(-0.0008692531114446438),np.float64(1.144364311921624),no,no,no,12,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.007472467340232497,np.float64(-0.007472467340232497),ok,0.0029296875,0.0029296875,1e-09,np.float64(-0.011966204477659885),np.float64(-0.003390876616939235),-0.01239811618552343,-0.002638331234824814,np.float64(-0.012440939464911004),np.float64(-0.0025039952155539906),np.float64(1.138123825609442),no,no,no,11,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.004210607813036889,np.float64(-0.004210607813036889),ok,0.0330810546875,0.0330810546875,1e-09,np.float64(-0.007776756031796865),np.float64(-0.0009050237312656903),-0.008144425128150161,-0.00040074708757825093,np.float64(-0.008096484659287782),np.float64(-0.0003247309667859955),np.float64(1.1268887817375155),no,no,no,9,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.00549494200679656,np.float64(-0.00549494200679656),ok,0.0032958984375,0.0032958984375,1e-09,np.float64(-0.008837276114229294),np.float64(-0.002576207422604231),-0.00912352001165285,-0.0020318484343019596,np.float64(-0.009067888543326795),np.float64(-0.0019219954702663251),np.float64(1.1326615194043246),no,no,no,10,0,
pickle,prewhiten ar1 CCS sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.005793927355381013,np.float64(-0.005793927355381013),ok,0.0018310546875,0.0018310546875,1e-09,np.float64(-0.0090727766225871),np.float64(-0.002885782831074005),-0.009360290344447872,-0.0024342744126676034,np.float64(-0.009291793035730389),np.float64(-0.0022960616750316368),np.float64(1.1194476938510776),no,no,no,12,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:274,14,-0.019631633206668355,np.float64(-0.019631633206668355),ok,0.0009765625,0.0009765625,1e-09,np.float64(-0.02815864200256012),np.float64(-0.01159597908123183),-0.02912001237681917,-0.010568983559396207,np.float64(-0.029083932512553055),np.float64(-0.010179333900783656),np.float64(1.1200510996051358),no,no,no,12,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.018146229645549888,np.float64(-0.018146229645549888),ok,0.0013427734375,0.0013427734375,1e-09,np.float64(-0.026517495730790833),np.float64(-0.010105858018402924),-0.027699986329570277,-0.00879974457497414,np.float64(-0.027650347079902285),np.float64(-0.008642112211197492),np.float64(1.1516365451041957),no,no,no,12,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.02469419901899358,np.float64(-0.02469419901899358),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.032315871960622425),np.float64(-0.017227683511495197),-0.03334137282707064,-0.016115580127431948,np.float64(-0.03335576406818874),np.float64(-0.016032633969798416),np.float64(1.141674015917737),no,no,no,13,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.015581580556808219,np.float64(-0.015581580556808219),ok,0.013916015625,0.013916015625,1e-09,np.float64(-0.026190123535955206),np.float64(-0.005125649630003646),-0.027847679087935718,-0.0037460405952435966,np.float64(-0.027717077490719652),np.float64(-0.0034460836228967853),np.float64(1.144184212731866),no,no,no,11,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.019817319039433012,np.float64(-0.019817319039433012),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.027722262697236995),np.float64(-0.012634100663996738),-0.028440375151081332,-0.0116325222363767,np.float64(-0.028393883532022247),np.float64(-0.011240754546843775),np.float64(1.1139761673871063),no,no,no,13,0,
pickle,prewhiten ar1 autocorr ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.020846366029989183,np.float64(-0.020846366029989183),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.027627597371721175),np.float64(-0.014599877823142149),-0.028336479511041426,-0.013535335019199127,np.float64(-0.0283753441334609),np.float64(-0.013317387926517467),np.float64(1.1361270433133253),no,no,no,13,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,supplementary.md:272,14,-0.06199011092985295,np.float64(-0.06199011092985295),ok,0.0006103515625,0.0006103515625,1e-09,np.float64(-0.08994436391844686),np.float64(-0.036386945556405245),-0.09282776715253101,-0.032553891114040764,np.float64(-0.09263655390510223),np.float64(-0.031343667954603686),np.float64(1.1254066734704462),no,no,no,13,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.058005933699855204,np.float64(-0.058005933699855204),ok,0.0008544921875,0.0008544921875,1e-09,np.float64(-0.08588803073831322),np.float64(-0.032943173258448165),-0.0887500924922458,-0.028478792744745875,np.float64(-0.08852333316243367),np.float64(-0.027488534237276735),np.float64(1.1383787324466992),no,no,no,13,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.07296134270859907,np.float64(-0.07296134270859907),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.1029279489387868),np.float64(-0.04335557862244777),-0.10820421193071852,-0.03817232784170903,np.float64(-0.10763206909736363),np.float64(-0.038290616319834506),np.float64(1.175576592254576),no,no,no,13,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.053213125506855995,np.float64(-0.053213125506855995),ok,0.002685546875,0.002685546875,1e-09,np.float64(-0.08516827586672099),np.float64(-0.02497852263140313),-0.08808513382547976,-0.020416276079257265,np.float64(-0.08773844144322354),np.float64(-0.018687809570488448),np.float64(1.1242587667981347),no,no,no,12,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.06285772140278717,np.float64(-0.06285772140278717),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.08923386313258118),np.float64(-0.039821448381808636),-0.09131499938549427,-0.03661131688068783,np.float64(-0.09105500773442733),np.float64(-0.03466043507114701),np.float64(1.1070837719775912),no,no,no,13,0,
pickle,prewhiten ar1 diag observed sts ts_gsr W60,trend_b_shared_slope,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.06576401150364473,np.float64(-0.06576401150364473),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.09005909952730826),np.float64(-0.044196221378800214),-0.09223761348461817,-0.04042071825593657,np.float64(-0.09217100522871613),np.float64(-0.03935701777857334),np.float64(1.1298221420141563),no,no,no,13,0,
pickle,prewhiten ar1 diag predicted sts ts_gsr W60,primary,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0625689555570825,np.float64(-0.0625689555570825),ok,0.00048828125,0.00048828125,1e-09,np.float64(-0.09074892052511051),np.float64(-0.03672028930890522),-0.09382687866289341,-0.032510723759829274,np.float64(-0.09368844316016876),np.float64(-0.03144946795399624),np.float64(1.1348826265410372),no,no,no,13,0,
pickle,prewhiten ar1 diag predicted sts ts_gsr W60,sensitivity,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.05930168408867231,np.float64(-0.05930168408867231),ok,0.0009765625,0.0009765625,1e-09,np.float64(-0.08668415460955199),np.float64(-0.033488174187203616),-0.09028759643584792,-0.029274647127175774,np.float64(-0.09011788680597371),np.float64(-0.02848548137137091),np.float64(1.1469466080756687),no,no,no,13,0,
pickle,prewhiten ar1 diag predicted sts ts_gsr W60,early,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.0755468016796849,np.float64(-0.0755468016796849),ok,0.0003662109375,0.0003662109375,1e-09,np.float64(-0.10466485532069814),np.float64(-0.04771437154501153),-0.10834517358007204,-0.042799836062791356,np.float64(-0.10812988609824481),np.float64(-0.042963717261125),np.float64(1.1509180110821708),no,no,no,13,0,
pickle,prewhiten ar1 diag predicted sts ts_gsr W60,late,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.052186678659000625,np.float64(-0.052186678659000625),ok,0.0072021484375,0.0072021484375,1e-09,np.float64(-0.08643711945932456),np.float64(-0.021214739061538437),-0.09048205712354021,-0.015864584712121974,np.float64(-0.08980445936984384),np.float64(-0.014568897948157411),np.float64(1.1440470580241353),no,no,no,11,0,
pickle,prewhiten ar1 diag predicted sts ts_gsr W60,trend_a_placebo_line,did,notes/review_results/inference_rows_prewhiten.pkl,,14,-0.062241873308746754,np.float64(-0.062241873308746754),ok,0.000244140625,0.000244140625,1e-09,np.float64(-0.08982300282583494),np.float64(-0.03887014064315044),-0.09156112314775192,-0.03516192856193393,np.float64(-0.0913170899495997),np.float64(-0.033166656667893805),np.float64(1.1068896264081576),no,no,no,13,0,
