# script=01_synergy_timecourse.py variant=ts_demean regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=60 placebo_fit_trs=na seed=20261120 git=nogit
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,PCB,1,0.027446,0.032880,0.031403,0.376692,0.031257,0.411169,-0.031082,-0.332217,0.032677,-0.032167,0.394118,-0.336168,0.374806,-0.333455,-0.332641,0.772443
2,PCB,2,0.039515,0.029189,0.030209,0.425690,0.029985,0.483115,-0.029663,-0.392135,0.029152,-0.029027,0.461341,-0.389679,0.426303,-0.388896,-0.394678,0.885653
2,PCB,3,0.035832,0.032117,0.023739,0.432834,0.023696,0.511042,-0.023594,-0.401210,0.032104,-0.031720,0.464568,-0.403291,0.431840,-0.399710,-0.403251,0.902518
2,PCB,4,0.024692,0.039311,0.035864,0.320316,0.035738,0.337022,-0.035128,-0.269690,0.039345,-0.038718,0.332547,-0.269815,0.319373,-0.270985,-0.268879,0.679423
2,PCB,5,0.031843,0.033780,0.027757,0.394540,0.027681,0.452557,-0.027643,-0.355102,0.034000,-0.033591,0.423476,-0.356622,0.393718,-0.354937,-0.353922,0.813828
2,PCB,6,0.025734,0.035179,0.036286,0.359908,0.036257,0.359751,-0.035819,-0.298677,0.035080,-0.034856,0.362464,-0.306779,0.355851,-0.301614,-0.296900,0.741715
2,PCB,7,0.028910,0.027866,0.027998,0.381996,0.028004,0.399780,-0.027710,-0.349105,0.027943,-0.027611,0.416686,-0.351931,0.382645,-0.353584,-0.346396,0.830010
2,PCB,8,0.029714,0.024334,0.024514,0.458943,0.024497,0.507137,-0.024466,-0.431540,0.024312,-0.024243,0.501157,-0.430733,0.458446,-0.431148,-0.430634,0.946587
2,PCB,9,0.028707,0.029610,0.028520,0.378302,0.028533,0.416492,-0.028316,-0.340144,0.029619,-0.029372,0.399556,-0.343990,0.376933,-0.340190,-0.338530,0.793804
2,PCB,10,0.034355,0.028157,0.033046,0.427697,0.033061,0.485273,-0.032972,-0.392813,0.028172,-0.028002,0.458720,-0.394875,0.429312,-0.393535,-0.394455,0.891013
