# script=01_synergy_timecourse.py variant=ts_gsr regions=115 region_selection=all excluded_regions=20 atoms=rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts tau=1 redundancy=MMI fit_mode=window window_trs=30 placebo_fit_trs=na seed=20261120 git=ac1fdc0
subject,condition,window,rtr,rtx,rty,rts,xtr,xtx,xty,xts,ytr,ytx,yty,yts,str,stx,sty,sts
2,DMT,1,0.067584,0.057450,0.047855,0.540036,0.047891,0.600027,-0.047185,-0.459884,0.057725,-0.056667,0.549445,-0.465642,0.542420,-0.463466,-0.467009,1.073774
2,DMT,2,0.053593,0.042899,0.043489,0.500438,0.043381,0.563784,-0.043112,-0.437767,0.042995,-0.042580,0.566133,-0.437651,0.496283,-0.433795,-0.433563,1.009136
2,DMT,3,0.041254,0.044569,0.044736,0.522449,0.044823,0.577842,-0.044460,-0.446858,0.044656,-0.044277,0.543060,-0.447273,0.524505,-0.444626,-0.447227,1.028113
2,DMT,4,0.064480,0.048645,0.051068,0.522451,0.051040,0.592833,-0.050441,-0.454442,0.048295,-0.047694,0.553060,-0.456106,0.522758,-0.452206,-0.456726,1.055576
2,DMT,5,0.046093,0.042699,0.041259,0.533227,0.041369,0.632267,-0.041000,-0.456482,0.042643,-0.042352,0.557048,-0.464163,0.535383,-0.461043,-0.465181,1.058192
2,DMT,6,0.068152,0.048564,0.047537,0.584249,0.047365,0.653439,-0.046852,-0.509967,0.048459,-0.048199,0.633321,-0.511652,0.582448,-0.509015,-0.511499,1.163301
2,DMT,7,0.046505,0.042340,0.044571,0.479107,0.044469,0.541541,-0.043872,-0.415848,0.042386,-0.041628,0.538326,-0.418383,0.479533,-0.418354,-0.414916,0.972881
2,DMT,8,0.035759,0.038392,0.040195,0.492519,0.040169,0.548627,-0.039666,-0.427885,0.038643,-0.038022,0.546546,-0.425608,0.491426,-0.425690,-0.427789,0.984631
2,DMT,9,0.031799,0.040806,0.040471,0.431852,0.040261,0.468615,-0.039717,-0.362768,0.040895,-0.040195,0.465605,-0.364629,0.429181,-0.360963,-0.363488,0.864223
2,DMT,10,0.028055,0.042271,0.045517,0.368762,0.045483,0.360829,-0.044173,-0.303069,0.042285,-0.041303,0.379606,-0.300349,0.368972,-0.299989,-0.299464,0.770458
2,DMT,11,0.030397,0.046648,0.045214,0.407417,0.045155,0.412609,-0.044410,-0.336812,0.046610,-0.045673,0.431656,-0.332992,0.408470,-0.336793,-0.335344,0.828250
2,DMT,12,0.040831,0.047885,0.037082,0.505665,0.037144,0.565558,-0.036849,-0.436977,0.047906,-0.047405,0.536213,-0.439670,0.505795,-0.437652,-0.439293,1.011827
2,DMT,13,0.034402,0.046866,0.042026,0.443965,0.042113,0.501313,-0.041462,-0.368533,0.046582,-0.045553,0.470161,-0.371110,0.444095,-0.367011,-0.373307,0.891699
2,DMT,14,0.043064,0.046451,0.042159,0.506929,0.042142,0.555496,-0.041602,-0.439168,0.046521,-0.045978,0.537575,-0.438272,0.505843,-0.438093,-0.439337,1.016292
2,DMT,15,0.048457,0.045778,0.059260,0.443976,0.059510,0.486502,-0.057822,-0.364678,0.045688,-0.044367,0.475754,-0.370186,0.443773,-0.368206,-0.364563,0.893788
2,DMT,16,0.040574,0.049727,0.046438,0.478275,0.046362,0.513583,-0.045494,-0.398969,0.049691,-0.048545,0.518234,-0.398531,0.480273,-0.397599,-0.400709,0.959898
2,DMT,17,0.062209,0.046081,0.047536,0.563749,0.047851,0.657584,-0.047134,-0.489009,0.046015,-0.045326,0.585522,-0.496633,0.565536,-0.489784,-0.497822,1.138621
